budget,genres,movie_id,original_language,original_title,popularity,release_date,revenue,runtime,movie_name,vote_average,vote_count,Director,Producer,Actor_1,Actor_2,company_name
52000000,Comedy,49520,en,The Change-Up,32.015477,2011-08-05,75450437,112.0,The Change-Up,5.9,736,David Dobkin,David Dobkin,Olivia Wilde,Ryan Reynolds,Universal Pictures
225000000,Action|Adventure|Fantasy|Science Fiction,49521,en,Man of Steel,99.398009,2013-06-12,662845518,143.0,Man of Steel,6.5,6359,Zack Snyder,Deborah Snyder,Henry Cavill,Amy Adams,Legendary Pictures
130000000,Fantasy|Action|Comedy|Crime,49524,en,R.I.P.D.,39.448066,2013-07-18,61648500,96.0,R.I.P.D.,5.4,1260,Robert Schwentke,Mike Richardson,Jeff Bridges,Ryan Reynolds,Universal Pictures
35000000,Crime|Action|Thriller,49526,en,Premium Rush,17.709888,2012-08-24,31083599,91.0,Premium Rush,6.2,832,David Koepp,,Joseph Gordon-Levitt,Michael Shannon,Pariah Entertainment Group
42000000,Action|Thriller|Crime,49527,en,Man on a Ledge,34.041407,2012-01-13,46221189,102.0,Man on a Ledge,6.2,925,Asger Leth,Mark Vahradian,Sam Worthington,Elizabeth Banks,Summit Entertainment
260000000,Action|Adventure|Science Fiction,49529,en,John Carter,43.926995,2012-03-07,284139100,132.0,John Carter,6.1,2124,Andrew Stanton,Lindsey Collins,Taylor Kitsch,Lynn Collins,Walt Disney Pictures
40000000,Action|Thriller|Science Fiction,49530,en,In Time,60.231382,2011-10-27,173930596,109.0,In Time,6.7,3417,Andrew Niccol,Eric Newman,Justin Timberlake,Amanda Seyfried,Regency Enterprises
160000000,Action|Science Fiction|Adventure,49538,en,X-Men: First Class,3.195174,2011-05-24,353624124,132.0,X-Men: First Class,7.1,5181,Matthew Vaughn,Gregory Goodman,James McAvoy,Michael Fassbender,Ingenious Film Partners
42000000,Fantasy|Thriller|Horror,49730,en,Red Riding Hood,45.151657,2011-03-11,89162162,100.0,Red Riding Hood,5.6,922,Catherine Hardwicke,Jennifer Killoran,Amanda Seyfried,Gary Oldman,Appian Way
0,Drama|Horror|Thriller,49787,en,The Reef,7.245108,2010-05-15,0,94.0,The Reef,5.4,130,Andrew Traucki,Michael Robertson,Adrienne Pickering,Zoe Naylor,Lightning Entertainment
90000000,Fantasy|Action|Family,49852,en,The Nutcracker: The Untold Story,3.593349,2010-11-24,16178959,110.0,The Nutcracker: The Untold Story,5.4,50,Andrei Konchalovsky,,Elle Fanning,Nathan Lane,Vnesheconombank
80000000,Animation|Family|Music,49948,en,Fantasia 2000,14.530946,1999-12-17,90874570,74.0,Fantasia 2000,7.0,292,Pixote Hunt,Donald W. Ernst,Steve Martin,Itzhak Perlman,Walt Disney Pictures
16000000,Thriller|Drama|Horror,49950,en,The Roommate,11.807269,2011-02-04,40492759,91.0,The Roommate,5.3,224,Christian E. Christiansen,Paul Tennis,Minka Kelly,Leighton Meester,Vertigo Entertainment
1200000,Comedy,49951,en,Certifiably Jonathan,0.047781,2007-03-01,0,85.0,Certifiably Jonathan,0.0,0,James David Pasternak,,Jonathan Winters,Robin Williams,
0,Animation|Family,49953,en,Sammy's avonturen: De geheime doorgang,15.805449,2010-08-03,0,88.0,A Turtle's Tale: Sammy's Adventures,5.6,151,Ben Stassen,Caroline Van Iseghem,Yuri Lowenthal,Gemma Arterton,Motion Investment Group
0,Comedy|Drama|Romance,49963,en,Walking and Talking,0.367312,1996-07-17,0,86.0,Walking and Talking,6.6,7,Nicole Holofcener,Ted Hope,Catherine Keener,Anne Heche,Channel Four Films
25000000,Drama,50014,en,The Help,42.191509,2011-08-09,124272124,146.0,The Help,7.8,1910,Tate Taylor,Brunson Green,Emma Stone,Viola Davis,DreamWorks SKG
250000,Comedy|Drama|Romance,50035,en,Lovely & Amazing,1.45917,2001-08-31,4186931,91.0,Lovely & Amazing,6.3,23,Nicole Holofcener,,Catherine Keener,Brenda Blethyn,
1100000,Fantasy|Science Fiction|Horror,50037,en,Beyond the Black Rainbow,7.717237,2010-12-03,0,110.0,Beyond the Black Rainbow,5.7,77,Panos Cosmatos,Christya Nordstokke,Michael Rogers,,Chromewood Productions
0,Animation|Family|Comedy,50135,de,Konferenz der Tiere,8.010046,2010-10-07,0,93.0,Animals United,5.5,90,Holger Tappe,,,,Constantin Film Produktion
150000000,Adventure|Animation|Family,50321,en,Mars Needs Moms,12.362599,2011-03-09,38992758,88.0,Mars Needs Moms,5.5,199,Simon Wells,,Seth Green,Joan Cusack,Walt Disney Animation Studios
40000000,Crime|Drama|Thriller,50348,en,The Lincoln Lawyer,26.072228,2011-03-17,85412898,119.0,The Lincoln Lawyer,7.0,902,Brad Furman,Sidney Kimmel,Matthew McConaughey,Marisa Tomei,Lakeshore Entertainment
5000000,Horror|Thriller|Science Fiction,50357,en,Apollo 18,17.028252,2011-07-20,25562924,86.0,Apollo 18,5.0,356,Gonzalo López-Gallego,Michele Wolkoff,Ryan Robbins,Warren Christie,Bazelevs Production
63000000,Animation|Comedy|Family,50359,en,Hop,16.791058,2011-03-30,183953723,95.0,Hop,5.5,331,Tim Hill,,Russell Brand,James Marsden,Universal Pictures
30000000,Action|Thriller|Adventure,50456,en,Hanna,31.191975,2011-04-07,63782078,111.0,Hanna,6.5,1263,Joe Wright,Scott Nemes,Saoirse Ronan,Eric Bana,Focus Features
0,Thriller|Drama|Horror,50497,en,When the Lights Went Out,2.805351,2012-01-31,0,86.0,When the Lights Went Out,5.8,49,Pat Holden,Bil Bungay,Kate Ashfield,Jo Hartley,Kintop Pictures
0,Horror|Mystery|Thriller,50538,fr,Sur le seuil,0.205034,2003-10-03,0,100.0,Evil Words,6.9,8,Éric Tessier,,Patrick Huard,Michel Côté,Go Films
35000000,Romance|Comedy,50544,en,Friends with Benefits,40.526587,2011-07-21,150483765,109.0,Friends with Benefits,6.5,2237,Will Gluck,,Justin Timberlake,Mila Kunis,Castle Rock Entertainment
80000000,Romance|Comedy,50546,en,Just Go with It,37.02665,2011-02-10,214918407,117.0,Just Go with It,6.3,1543,Dennis Dugan,Heather Parry,Adam Sandler,Jennifer Aniston,Columbia Pictures
20000000,War|Drama,50601,en,5 Days of War,5.727602,2011-04-14,17479,113.0,5 Days of War,5.8,62,Renny Harlin,Koba Nakopia,Rupert Friend,Val Kilmer,Midnight Sun Pictures
120000000,Adventure|Fantasy|Drama|Romance,50620,en,The Twilight Saga: Breaking Dawn - Part 2,99.687084,2012-11-13,829000000,115.0,The Twilight Saga: Breaking Dawn - Part 2,6.1,2553,Bill Condon,Stephenie Meyer,Kristen Stewart,Robert Pattinson,Summit Entertainment
50000000,Comedy|Drama|Romance,50646,en,"Crazy, Stupid, Love.",37.990705,2011-07-29,142851197,118.0,"Crazy, Stupid, Love.",7.0,2443,John Requa,Steve Carell,Steve Carell,Julianne Moore,Warner Bros.
35000000,Comedy,50647,en,Wanderlust,20.908494,2012-02-23,24159934,98.0,Wanderlust,5.3,394,David Wain,Judd Apatow,Paul Rudd,Jennifer Aniston,Relativity Media
1000000,Thriller|Horror,50698,en,Grave Encounters,13.222268,2011-09-09,0,92.0,Grave Encounters,6.1,381,Stuart Ortiz,Shawn Angelski,Sean Rogerson,Juan Riedinger,Darclight
19000000,Comedy|Drama|Romance,50725,en,Take Me Home Tonight,11.766564,2011-03-04,6928068,97.0,Take Me Home Tonight,6.2,208,Michael Dowse,Sarah Bowen,Topher Grace,Anna Faris,Imagine Entertainment
21000000,Drama,50780,en,The Beaver,13.847872,2011-02-11,970816,91.0,The Beaver,6.3,276,Jodie Foster,Keith Redmon,Jodie Foster,Mel Gibson,Summit Entertainment
0,Drama|Thriller,50837,en,Martha Marcy May Marlene,17.806082,2011-10-21,3538446,101.0,Martha Marcy May Marlene,6.7,277,Sean Durkin,Patrick Cunningham,Elizabeth Olsen,Hugh Dancy,Cunningham & Maybach Films
3500000,Thriller|Drama,50839,en,Margin Call,26.259389,2011-09-28,19504039,107.0,Margin Call,6.7,524,J.C. Chandor,Corey Moosa,Kevin Spacey,Paul Bettany,Benaroya Pictures
4600000,Drama|Comedy|Romance,50848,fr,Le Nom des gens,6.368933,2010-11-24,0,100.0,The Names of Love,7.3,93,Michel Leclerc,,Jacques Gamblin,Sara Forestier,Canal+
2000000,Drama|Thriller,50875,en,Higher Ground,1.699101,2011-08-26,841733,109.0,Higher Ground,5.3,14,Vera Farmiga,,Vera Farmiga,Donna Murphy,
0,Horror|Science Fiction|Thriller,50942,en,Creature,2.857848,1998-05-17,0,176.0,Creature,4.0,21,Stuart Gillard,,Craig T. Nelson,Kim Cattrall,MGM Television
0,Drama|Animation|Family|Comedy,51052,en,Arthur Christmas,19.83683,2011-02-22,0,97.0,Arthur Christmas,6.7,333,Sarah Smith,Steve Pegram,James McAvoy,Hugh Laurie,Columbia Pictures
0,Crime|Mystery|Thriller,51130,en,Open Secret,0.186401,1948-02-14,0,68.0,Open Secret,7.0,2,John Reinhardt,,John Ireland,Jane Randolph,Marathon Pictures
30000000,Animation|Family,51162,en,Winnie the Pooh,19.143721,2011-04-13,14460000,63.0,Winnie the Pooh,6.8,258,Don Hall,Peter Del Vecho,Jim Cummings,Travis Oates,Walt Disney Pictures
0,Drama|Romance,51384,en,"Lovely, Still",1.286991,2008-01-01,0,92.0,"Lovely, Still",6.2,13,Nicholas Fackler,James Lawler,Martin Landau,Ellen Burstyn,
125000000,Action|Thriller|Crime,51497,en,Fast Five,7.255718,2011-04-20,626137675,130.0,Fast Five,7.1,2438,Justin Lin,Vin Diesel,Vin Diesel,Paul Walker,Universal Pictures
35000000,Comedy|Crime,51540,en,Horrible Bosses,50.309843,2011-07-08,117000000,98.0,Horrible Bosses,6.5,2277,Seth Gordon,Jay Stern,Jennifer Aniston,Jason Bateman,New Line Cinema
8000000,Comedy,51588,en,Prom,11.837067,2011-04-29,10130000,104.0,Prom,5.7,134,Joe Nussbaum,Justin Springer,Aimee Teegarden,Thomas McDonell,Walt Disney Pictures
1500000,Comedy,51820,en,The Salon,2.02817,2005-01-13,0,0.0,The Salon,3.5,1,Mark Brown,,,Dondre Whitfield,
15000000,Drama|Romance,51828,en,One Day,16.629173,2011-03-02,59389433,107.0,One Day,7.0,978,Lone Scherfig,Nina Jacobson,Anne Hathaway,Jim Sturgess,Film 4
250,Drama|Comedy|Animation,51942,en,I Married a Strange Person!,0.293649,1998-08-28,203,72.0,I Married a Strange Person!,7.5,12,Bill Plympton,,Charis Michelsen,Tom Larson,Bill Plympton Studios
0,Action|Comedy|Romance|Science Fiction|Thriller,51955,en,Hav Plenty,0.003142,1997-09-11,0,92.0,Hav Plenty,0.0,0,Christopher Scott Cherot,Christopher Scott Cherot,Christopher Scott Cherot,Chenoa Maxwell,
8000000,Comedy|Thriller|Action|Drama,51995,en,Salvation Boulevard,3.653305,2011-07-15,0,96.0,Salvation Boulevard,5.6,28,George Ratliff,Peter Fruchtman,Jennifer Connelly,Marisa Tomei,Mandalay Vision
0,Animation|Science Fiction,52010,en,"Ultramarines: A Warhammer 40,000 Movie",3.891186,2010-12-10,0,76.0,"Ultramarines: A Warhammer 40,000 Movie",5.2,27,Martyn Pick,David Kerney,Terence Stamp,John Hurt,Good Story Productions
650000,Drama|Horror|Action|Thriller|Science Fiction,52015,en,Stake Land,12.496261,2010-09-30,33245,98.0,Stake Land,6.2,285,Jim Mickle,Peter Phok,Danielle Harris,Kelly McGillis,Glass Eye Pix
0,Animation|Comedy|Drama,52032,en,My Dog Tulip,1.170257,2009-01-01,246574,83.0,My Dog Tulip,7.6,9,Sandra Fierlinger,Frank Pellegrino,Christopher Plummer,Lynn Redgrave,Norman Twain Productions
0,Comedy,52067,en,Cedar Rapids,10.254807,2011-02-11,6861102,87.0,Cedar Rapids,5.9,135,Miguel Arteta,,Anne Heche,Ed Helms,Ad Hominem Enterprises
20000000,Comedy,52449,en,Bad Teacher,28.497242,2011-05-16,216197492,92.0,Bad Teacher,5.4,1584,Jake Kasdan,Jimmy Miller,Cameron Diaz,Jason Segel,Columbia Pictures
75000000,Adventure|Action|Thriller,52451,en,The Three Musketeers,36.605246,2011-08-31,132274484,110.0,The Three Musketeers,5.6,924,Paul W.S. Anderson,Robert Kulzer,Milla Jovovich,Orlando Bloom,Impact Pictures
0,Drama|Thriller,52462,en,The Pet,1.284741,2006-05-17,0,94.0,The Pet,5.3,3,D. Stevens,,Pierre Dulat,Andrea Edmondson,
70000000,Fantasy|Action|Horror,52520,en,Underworld: Awakening,58.401204,2012-01-19,160112671,88.0,Underworld: Awakening,6.1,1862,Björn Stein,Richard S. Wright,Kate Beckinsale,Stephen Rea,Lakeshore Entertainment
0,Drama,52790,en,The Basket,0.430758,2000-05-05,619042,105.0,The Basket,6.5,6,Rich Cowan,,Peter Coyote,Karen Allen,
0,Drama|Romance,53113,en,One True Thing,2.644427,1998-09-18,0,127.0,One True Thing,6.2,27,Carl Franklin,,Meryl Streep,Renée Zellweger,Universal Pictures
110000000,Action|War,53182,en,300: Rise of an Empire,71.510596,2014-03-05,337580051,102.0,300: Rise of an Empire,6.1,2397,Noam Murro,Deborah Snyder,Sullivan Stapleton,Eva Green,Legendary Pictures
0,Romance|Drama|Comedy,53256,de,Drei,5.937602,2010-12-23,2611555,119.0,Three,6.3,31,Tom Tykwer,,Sophie Rois,Sebastian Schipper,X-Filme Creative Pool
10000000,Drama|War,53457,fr,Elle s'appelait Sarah,10.072199,2010-09-16,17511906,111.0,Sarah's Key,7.2,196,Gilles Paquet-Brenner,Stéphane Marsil,Kristin Scott Thomas,Niels Arestrup,France 2 Cinéma
0,Horror|Science Fiction|Action,53502,en,The Dead Undead,0.249457,2010-05-13,0,90.0,The Dead Undead,3.1,6,Edward Conna,,Luke Goss,Joshua Alba,
0,Comedy|Romance,53862,en,Trippin',0.185373,1999-05-12,9016377,94.0,Trippin',4.5,4,David Raynr,,Deon Richmond,Donald Faison,Beacon Communications
0,Horror,53953,de,The Tooth Fairy,0.716764,2006-08-08,0,0.0,The Tooth Fairy,4.3,13,Chuck Bowman,,Lochlyn Munro,Chandra West,
40000000,Action|Comedy|Crime,54054,en,One for the Money,19.438503,2012-01-26,36893721,91.0,One for the Money,5.3,388,Julie Anne Robinson,Sidney Kimmel,Katherine Heigl,Jason O'Mara,Lakeshore Entertainment
190000000,Action|Adventure|Science Fiction,54138,en,Star Trek Into Darkness,78.291018,2013-05-05,467365246,132.0,Star Trek Into Darkness,7.4,4418,J.J. Abrams,Damon Lindelof,Chris Pine,Zachary Quinto,Paramount Pictures
13000000,Documentary|Music|Family,54518,en,Justin Bieber: Never Say Never,6.735922,2011-02-11,98441954,105.0,Justin Bieber: Never Say Never,4.8,154,Jon M. Chu,,Justin Bieber,Miley Cyrus,Insurge Pictures
4000000,Drama,54580,es,Los lunes al sol,3.663108,2002-09-27,146402,113.0,Mondays in the Sun,7.1,36,Fernando León de Aranoa,Jérôme Vidal,Javier Bardem,Luis Tosar,Vía Digital
450000,Crime|Horror|Thriller,54702,en,Malevolence,1.077321,2004-09-10,0,90.0,Malevolence,4.9,14,Stevan Mena,,Samantha Dark,,
200000,Drama,54897,en,The Grace Card,0.616283,2011-02-25,2295733,101.0,The Grace Card,6.5,10,David Evans ,,Michael Joiner,Michael Higgenbottom,GraceWorks Pictures
312000,Comedy|Drama,55123,en,Tumbleweeds,1.505703,1999-11-28,1281176,102.0,Tumbleweeds,6.2,11,Gavin O'Connor,,Janet McTeer,Kimberly J. Brown,Fine Line Features
0,Comedy|Drama,55180,en,The Last Big Thing,0.678475,1998-09-23,0,98.0,The Last Big Thing,6.0,3,Dan Zukovic,,Dan Zukovic,Mark Ruffalo,Byronic Pose Productions
75000000,Comedy|Fantasy|Family|Music|Animation,55301,en,Alvin and the Chipmunks: Chipwrecked,23.473004,2011-12-14,342695435,87.0,Alvin and the Chipmunks: Chipwrecked,5.4,484,Mike Mitchell,,Jason Lee,David Cross,Fox 2000 Pictures
0,Drama,55306,en,Ulee's Gold,0.93392,1997-06-13,0,112.0,Ulee's Gold,6.5,19,Victor Nunez,,Peter Fonda,Patricia Richardson,Clinica Estetico
3200000,Drama|Romance|Comedy,55347,en,Beginners,11.933449,2010-09-11,5332926,105.0,Beginners,6.8,347,Mike Mills,Miranda de Pencier,Ewan McGregor,Christopher Plummer,Parts and Labor
100000,Drama|Science Fiction,55420,en,Another Earth,25.402697,2011-07-22,1776935,92.0,Another Earth,6.8,527,Mike Cahill,Nicholas Shumaker,William Mapother,Brit Marling,Artists Public Domain
19000000,Comedy,55465,en,A Very Harold & Kumar Christmas,17.971883,2011-11-04,35387212,108.0,A Very Harold & Kumar Christmas,6.0,328,Todd Strauss-Schulson,Greg Shapiro,Neil Patrick Harris,John Cho,New Line Cinema
0,Comedy|Drama,55561,en,Clockwatchers,1.196943,1997-01-01,0,96.0,Clockwatchers,5.6,13,Jill Sprecher,,Toni Collette,Parker Posey,
0,Comedy|Music|Family,55567,en,Standing Ovation,0.305922,2010-07-16,531826,105.0,Standing Ovation,3.9,6,Stewart Raffill,,Kayla Jackson,Kayla Raparelli,
2000000,Adventure|Drama|Romance,55604,en,Boom Town,1.867004,1940-08-30,9172000,119.0,Boom Town,6.5,8,Jack Conway,Sam Zimbalist,Clark Gable,Spencer Tracy,Metro-Goldwyn-Mayer (MGM)
1596010,Horror,55616,en,Dracula: Pages from a Virgin's Diary,0.552361,2002-02-28,0,75.0,Dracula: Pages from a Virgin's Diary,6.9,8,Guy Maddin,Vonnie Von Helmolt,Wei-Qiang Zhang,Tara Birtwhistle,Canadian Broadcasting Corporation (CBC)
10000000,Drama,55720,en,A Better Life,4.123533,2011-06-24,1759252,98.0,A Better Life,7.0,54,Chris Weitz,Stacey Lubliner,Demián Bichir,José Julián,Summit Entertainment
32500000,Comedy|Romance,55721,en,Bridesmaids,17.107065,2011-04-28,288383523,125.0,Bridesmaids,6.5,1661,Paul Feig,Judd Apatow,Kristen Wiig,Rose Byrne,Universal Pictures
47000000,Horror|Mystery,55779,en,Final Destination 5,38.555482,2011-08-12,157887643,92.0,Final Destination 5,5.9,866,Steven Quale,Warren Zide,Emma Bell,Nicholas D'Agosto,New Line Cinema
38000000,Drama|Romance,55787,en,Water for Elephants,16.801218,2011-03-15,114156230,120.0,Water for Elephants,6.7,850,Francis Lawrence,Andrew R. Tennenbaum,Robert Pattinson,Reese Witherspoon,Ingenious Media
0,Comedy|Drama|Romance,55831,en,Boynton Beach Club,0.18887,2005-08-05,0,105.0,Boynton Beach Club,6.8,3,,,Brenda Vaccaro,Dyan Cannon,
0,Drama|Thriller|Crime|Foreign,55903,fr,Betty Fisher et autres histoires,0.024186,2001-09-01,0,103.0,Betty Fisher and Other Stories,7.0,3,Claude Miller,Nicole Robert,Sandrine Kiberlain,Nicole Garcia,
27000000,Family|Comedy|Action,56288,en,Spy Kids: All the Time in the World,14.788073,2011-08-18,85564310,89.0,Spy Kids: All the Time in the World,4.4,222,Robert Rodriguez,Elizabeth Avellan,Jessica Alba,Mason Cook,Dimension Films
145000000,Action|Thriller|Adventure,56292,en,Mission: Impossible - Ghost Protocol,77.77477,2011-12-07,694713380,133.0,Mission: Impossible - Ghost Protocol,6.8,3972,Brad Bird,Bryan Burk,Tom Cruise,Jeremy Renner,Paramount Pictures
0,Drama|Action|Thriller,56491,en,In Her Line of Fire,0.429587,2006-04-21,0,88.0,In Her Line of Fire,3.3,9,Brian Trenchard-Smith,Brian Trenchard-Smith,Mariel Hemingway,David Keith,
12500000,Drama|Family,56601,en,The Perfect Game,0.903529,2010-04-01,3878993,118.0,The Perfect Game,6.3,30,William Dear,Daniel de Liege,Clifton Collins Jr,Cheech Marin,HighRoad Entertainment
1000000,Drama|Foreign|Romance,56666,hi,Fiza,0.043023,2000-09-08,623791,170.0,Fiza,6.1,7,Khalid Mohammed,,Hrithik Roshan,Karisma Kapoor,
0,Comedy|Fantasy|Science Fiction,56715,en,Just Visiting,10.844882,2001-04-06,0,88.0,Just Visiting,4.8,171,Jean-Marie Poiré,Ricardo Mestres,Jean Reno,Christina Applegate,Gaumont
0,Action|Drama|Romance,56930,en,Tycoon,0.042442,1947-12-27,0,128.0,Tycoon,6.6,4,Richard Wallace,,John Wayne,Laraine Day,RKO Radio Pictures
0,Drama,57022,en,Sunshine State,4.245123,2002-06-21,0,141.0,Sunshine State,6.0,10,John Sayles,,Alan King,Angela Bassett,
30000000,Comedy|Animation|Family,57089,en,Hoodwinked Too! Hood VS. Evil,10.694417,2011-04-29,13521829,86.0,Hoodwinked Too! Hood VS. Evil,4.8,131,Mike Disa,,Hayden Panettiere,Bill Hader,HW Two
6600000,Comedy,57119,en,Jumping the Broom,4.492455,2011-05-06,37710610,112.0,Jumping the Broom,6.0,56,Salim Akil,T.D. Jakes,Paula Patton,Julie Bowen,TriStar Pictures
0,Drama|Western,57120,en,Meek's Cutoff,4.749885,2010-09-05,876302,104.0,Meek's Cutoff,6.5,77,Kelly Reichardt,David Urrutia,Michelle Williams,Bruce Greenwood,Film Science
12000000,Comedy|Drama,57157,en,Young Adult,16.183746,2011-12-16,22939027,94.0,Young Adult,5.6,364,Jason Reitman,Russell Smith,Charlize Theron,Patton Oswalt,Paramount Pictures
250000000,Adventure|Fantasy,57158,en,The Hobbit: The Desolation of Smaug,94.370564,2013-12-11,958400000,161.0,The Hobbit: The Desolation of Smaug,7.6,4524,Peter Jackson,Zane Weiner,Martin Freeman,Ian McKellen,WingNut Films
150000000,Adventure,57165,en,Wrath of the Titans,44.927635,2012-03-27,301000000,99.0,Wrath of the Titans,5.5,1431,Jonathan Liebesman,Polly Johnsen,Sam Worthington,Liam Neeson,Legendary Pictures
255000000,Action|Adventure|Western,57201,en,The Lone Ranger,49.046956,2013-07-03,89289910,149.0,The Lone Ranger,5.9,2311,Gore Verbinski,Jerry Bruckheimer,Johnny Depp,Armie Hammer,Walt Disney Pictures
66000000,Drama|War,57212,en,War Horse,29.505574,2011-12-25,177584879,146.0,War Horse,7.0,992,Steven Spielberg,Kathleen Kennedy,Tom Hiddleston,Benedict Cumberbatch,DreamWorks SKG
12000000,Comedy|Crime,57214,en,Project X,49.070321,2012-03-01,100000000,88.0,Project X,6.5,1564,Nima Nourizadeh,Todd Phillips,Oliver Cooper,Jonathan Daniel Brown,Silver Pictures
0,Comedy|Drama|Thriller,57294,en,Crying with Laughter,0.108135,2009-06-01,0,93.0,Crying with Laughter,7.0,1,Justin Molotnikov,,Stephen McCole,Malcolm Shields,Scottish Screen
25000000,Comedy,57431,en,The Sitter,19.428994,2011-12-09,34942188,81.0,The Sitter,5.4,325,David Gordon Green,Michael De Luca,Sam Rockwell,Jonah Hill,Twentieth Century Fox Film Corporation
6000000,Documentary,57612,en,Dolphins and Whales: Tribes of the Ocean,0.041651,2008-02-15,7518876,42.0,Dolphins and Whales: Tribes of the Ocean,8.0,3,Jean-Jacques Mantello,,,Daryl Hannah,3D Entertainment
95000000,Animation|Comedy|Adventure|Family,57800,en,Ice Age: Continental Drift,65.229868,2012-06-26,877244782,88.0,Ice Age: Continental Drift,6.2,2672,Mike Thurmeier,,John Leguizamo,Ray Romano,Blue Sky Studios
7000000,Drama|Comedy|Music|Romance,57825,en,Bride & Prejudice,12.150871,2004-02-11,0,111.0,Bride & Prejudice,6.5,110,Gurinder Chadha,,Aishwarya Rai Bachchan,Martin Henderson,
5000000,Horror|Thriller|Science Fiction,57876,en,Area 51,7.794,2015-05-15,0,91.0,Area 51,4.2,151,Oren Peli,Steven Schneider,Reid Warner,Darrin Bragg,Insurge Pictures
0,Comedy|Drama|Fantasy|Romance,57943,en,The Love Letter,0.116873,1998-02-01,0,98.0,The Love Letter,4.7,3,Dan Curtis,,Campbell Scott,Jennifer Jason Leigh,
17000000,Adventure,58048,en,Shanghai Surprise,0.138564,1986-08-29,0,97.0,Shanghai Surprise,2.9,15,Jim Goddard,,Madonna,Sean Penn,HandMade Films
0,Drama|Comedy|Romance|Foreign,58051,hi,Housefull,0.12082,2010-04-30,0,135.0,Housefull,5.2,29,Sajid Khan,,Akshay Kumar,Ritesh Deshmukh,
